ID,model,engine_power,age_in_days,km,previous_owners,lat,lon,price,concat,len,AVGIF,SEARCH,,,,,
1114,lounge,51,609,114000,1,40.84590149,14.36927032,4600,lounge51,6,143.2430344,2,,,,,
1115,lounge,51,640,33389,1,41.10787964,14.20880985,8900,lounge51,6,149.4633379,2,,,,,
1116,sport,73,4414,190000,1,41.90322113,12.49565029,3800,sport73,5,32.09971786,3,,,,,
1117,pop,51,4414,119000,1,45.50133896,9.025719643,4490,pop51,3,26.63176465,2,,,,,
1118,lounge,51,640,41000,1,43.06753159,12.55154991,10800,lounge51,6,149.5238163,2,,,,,
1119,pop,51,1886,33530,1,40.9921608,14.21393013,7300,pop51,3,26.80152273,2,,,,,
1120,lounge,51,670,30357,1,45.60982895,9.147000313,9990,lounge51,6,155.3513659,2,,,,,
1121,pop,51,731,39900,1,45.57402039,10.00240993,9850,pop51,3,167.7152861,2,,,,,
1122,lounge,51,1035,25000,1,41.05591965,14.29944038,9500,lounge51,6,26.83884001,2,,,,,
1123,pop,51,790,36060,1,45.46796036,9.181779861,9990,pop51,3,179.329948,2,,,,,
1124,lounge,51,1308,49000,1,45.46796036,9.181779861,9490,lounge51,6,26.66243506,2,,,,,
1125,lounge,51,762,41110,1,42.10424042,13.60245895,10300,lounge51,6,173.9413399,2,,,,,
1126,pop,51,2374,108000,1,45.78366852,8.967240334,7400,pop51,3,26.68772721,2,,,,,
1127,lounge,51,701,39207,1,41.10787964,14.20880985,8900,lounge51,6,161.6633379,2,,,,,
1128,pop,51,2343,82000,1,45.60697174,9.629229546,6490,pop51,3,26.80905032,2,,,,,
1129,pop,51,1066,66000,1,40.8401413,14.25226021,7900,pop51,3,26.77310038,2,,,,,
1130,pop,51,790,39144,1,45.70724869,11.4776001,9700,pop51,3,179.8369698,2,,,,,
1131,lounge,51,1127,24000,1,40.3579483,18.16801071,10990,lounge51,6,27.63148975,2,,,,,
1132,lounge,51,790,30779,1,45.29212189,12.03197956,10490,lounge51,6,179.8648203,2,,,,,
1133,lounge,51,1217,56779,1,45.66635895,12.24188995,10800,lounge51,6,27.47706223,2,,,,,
1134,lounge,51,762,22770,1,45.53266144,9.038920403,10900,lounge51,6,173.7143164,2,,,,,
1135,pop,51,366,17845,1,45.46796036,9.181779861,9800,pop51,3,94.52994804,2,,,,,
1136,lounge,51,456,11511,1,45.43610001,8.887869835,9890,lounge51,6,112.464794,2,,,,,
1137,pop,51,701,47600,1,41.8230896,12.80220985,8500,pop51,3,161.5250599,2,,,,,
1138,lounge,51,4049,158000,1,40.94717026,14.37254047,4500,lounge51,6,26.82992768,2,,,,,
1139,lounge,51,640,32328,1,41.10787964,14.20880985,8900,lounge51,6,149.4633379,2,,,,,
1140,pop,51,3804,110000,1,45.77658844,12.04730034,3900,pop51,3,27.4559722,2,,,,,
1141,lounge,51,2861,65000,1,39.69966125,9.577730179,5800,lounge51,6,25.31934786,2,,,,,
1142,lounge,51,3684,134000,1,44.50482178,11.34517956,5500,lounge51,6,26.96250034,2,,,,,
1143,lounge,51,1005,28000,1,44.09373856,12.39601994,9800,lounge51,6,27.12243963,2,,,,,
1144,sport,51,4535,133900,1,44.03533173,10.13949013,5900,sport51,5,26.54370547,3,,,,,
1145,lounge,77,1674,32654,1,40.8401413,14.25226021,9990,lounge77,6,33.27310038,2,,,,,
1146,lounge,51,456,14970,1,45.81475067,8.830129623,10700,lounge51,6,112.5289761,2,,,,,
1147,lounge,51,397,18324,1,45.43610001,8.887869835,9990,lounge51,6,100.664794,2,,,,,
1148,lounge,74,3957,235000,1,45.96493149,12.6445303,5700,lounge74,6,33.40236545,2,,,,,
1149,lounge,51,2739,82000,1,45.63032913,12.56696033,6900,lounge51,6,27.54932237,2,,,,,
1150,lounge,51,397,11997,1,41.08335114,16.77858925,9999,lounge51,6,101.3723881,2,,,,,
1151,lounge,51,366,17559,1,45.43811035,12.31814957,10800,lounge51,6,95.15125198,2,,,,,
1152,lounge,51,366,13464,1,45.36685944,10.21848011,9699,lounge51,6,94.71706791,2,,,,,
1153,lounge,51,1066,59961,1,40.75220871,14.45341015,7479,lounge51,6,26.80140472,2,,,,,
1154,lounge,51,425,16805,1,40.8401413,14.25226021,10690,lounge51,6,106.4184803,2,,,,,
1155,lounge,51,701,14500,1,45.43811035,12.31814957,10000,lounge51,6,162.151252,2,,,,,
1156,sport,51,4474,88578,1,40.3579483,18.16801071,5790,sport51,5,27.63148975,3,,,,,
1157,lounge,51,4322,116210,1,45.78366852,8.967240334,6250,lounge51,6,26.68772721,2,,,,,
1158,pop,51,1066,65689,1,44.50883865,11.46907997,8500,pop51,3,26.99447966,2,,,,,
1159,lounge,51,1155,53000,1,45.46796036,9.181779861,9990,lounge51,6,26.66243506,2,,,,,
1160,lounge,51,670,30000,1,45.76464844,8.99450016,10800,lounge51,6,155.3518297,2,,,,,
1161,lounge,51,456,15344,1,45.43610001,8.887869835,9890,lounge51,6,112.464794,2,,,,,
1162,pop,51,397,17000,1,41.90322113,12.49565029,9970,pop51,3,100.6797743,2,,,,,
1163,pop,51,1736,50059,1,41.90322113,12.49565029,7350,pop51,3,26.59971786,2,,,,,
1164,lounge,51,397,11997,1,41.90322113,12.49565029,9999,lounge51,6,100.6797743,2,,,,,
1165,lounge,51,397,19510,1,45.43811035,12.31814957,10800,lounge51,6,101.351252,2,,,,,
1166,lounge,51,397,14796,1,45.36685944,10.21848011,9999,lounge51,6,100.9170679,2,,,,,
1167,lounge,51,701,19000,1,40.73484039,14.57341957,9299,lounge51,6,161.661652,2,,,,,
1168,pop,51,2192,69000,1,41.46273041,12.90528011,6900,pop51,3,26.59200263,2,,,,,
1169,lounge,51,821,14630,1,44.09373856,12.39601994,10900,lounge51,6,185.8979517,2,,,,,
1170,pop,51,1431,87000,1,44.50883865,11.46907997,7450,pop51,3,26.99447966,2,,,,,
1171,lounge,51,3835,124000,1,45.69522858,9.669509888,5200,lounge51,6,26.84118462,2,,,,,
1172,lounge,51,670,31000,1,45.76464844,8.99450016,10800,lounge51,6,155.3518297,2,,,,,
1173,lounge,51,3319,129000,1,43.88206863,11.10035038,5800,lounge51,6,26.74560475,2,,,,,
1174,lounge,51,3197,72900,1,45.43244934,9.10958004,8500,lounge51,6,26.63550735,2,,,,,
1175,pop,51,366,14730,1,44.51242828,11.12837982,9500,pop51,3,94.72816162,2,,,,,
1176,lounge,51,397,11997,1,45.66635895,12.24188995,9999,lounge51,6,101.3816498,2,,,,,
1177,lounge,51,397,12473,1,45.43811035,12.31814957,10800,lounge51,6,101.351252,2,,,,,
1178,lounge,51,1431,30200,1,44.50482178,11.34517956,9900,lounge51,6,26.96250034,2,,,,,
1179,lounge,51,640,40600,1,43.06753159,12.55154991,10800,lounge51,6,149.5238163,2,,,,,
1180,lounge,74,3804,62000,1,45.07133102,7.515940189,5900,lounge74,6,31.8968178,2,,,,,
1181,lounge,51,366,14500,1,45.43811035,12.31814957,10100,lounge51,6,95.15125198,2,,,,,
1182,pop,51,2831,79271,1,40.3579483,18.16801071,8490,pop51,3,27.63148975,2,,,,,
1183,lounge,51,2831,134000,1,40.9556694,14.53141022,5800,lounge51,6,26.87176991,2,,,,,
1184,lounge,51,790,33597,1,45.46796036,9.181779861,9790,lounge51,6,179.329948,2,,,,,
1185,lounge,51,1005,51000,1,40.91136169,14.21119976,8799,lounge51,6,26.78064036,2,,,,,
1186,lounge,51,670,30000,1,45.76464844,8.99450016,10800,lounge51,6,155.3518297,2,,,,,
1187,lounge,51,1827,81600,1,40.56082916,17.80801964,6490,lounge51,6,27.5922122,2,,,,,
1188,lounge,51,821,26330,1,41.90322113,12.49565029,10500,lounge51,6,185.4797743,2,,,,,
1189,lounge,51,1217,28000,1,40.65832138,17.70716095,8600,lounge51,6,27.59137058,2,,,,,
1190,lounge,51,366,13269,1,45.43811035,12.31814957,10800,lounge51,6,95.15125198,2,,,,,
1191,lounge,51,2131,59000,1,42.10237122,12.17640018,8400,lounge51,6,26.56969285,2,,,,,
1192,pop,51,731,33961,1,45.65993118,8.792559624,10200,pop51,3,167.4904982,2,,,,,
1193,lounge,51,425,24500,1,45.43811035,12.31814957,10100,lounge51,6,106.951252,2,,,,,
1194,pop,51,3623,77000,1,45.63404083,10.19487,7990,pop51,3,26.95722771,2,,,,,
1195,lounge,51,1155,32000,1,41.68379974,12.77451992,8900,lounge51,6,26.61457992,2,,,,,
1196,lounge,51,1827,39439,1,45.66067886,10.06460953,9400,lounge51,6,26.9313221,2,,,,,
1197,pop,51,366,19220,1,45.43811035,12.31814957,9800,pop51,3,95.15125198,2,,,,,
1198,sport,51,4261,95000,1,43.37266159,13.21980953,4800,sport51,5,27.14811778,3,,,,,
1199,lounge,51,1155,38000,1,41.2392807,13.93301964,8999,lounge51,6,26.79307509,2,,,,,
1200,lounge,51,640,33000,1,45.40507126,9.927339554,9900,lounge51,6,149.4664822,2,,,,,
1201,lounge,51,701,42915,1,45.06967926,7.704919815,9500,lounge51,6,161.1549198,2,,,,,
1202,pop,51,790,50740,1,40.87142944,14.43896008,8300,pop51,3,179.4620779,2,,,,,
1203,lounge,51,456,19494,1,44.38822174,7.54832983,10900,lounge51,6,111.9873103,2,,,,,
1204,pop,51,1766,80000,1,42.10237122,12.17640018,7500,pop51,3,26.56969285,2,,,,,
1205,lounge,51,2162,78817,1,45.40943909,11.87170982,8500,lounge51,6,27.32028723,2,,,,,
1206,lounge,51,731,20000,1,41.57223892,13.33368969,9900,lounge51,6,167.5811857,2,,,,,
1207,lounge,51,670,24598,1,45.43811035,12.31814957,10000,lounge51,6,155.951252,2,,,,,
1208,pop,51,731,25000,1,41.72117996,12.67368031,10400,pop51,3,167.4789721,2,,,,,
1209,lounge,51,2861,108000,2,43.56518173,11.17848015,6900,lounge51,6,26.93591547,2,,,,,
1210,lounge,51,2251,57688,2,45.73727036,11.38978958,8800,lounge51,6,27.53176499,2,,,,,
1211,lounge,51,456,13250,2,42.10237122,12.17640018,10890,lounge51,6,112.6557543,2,,,,,
1212,lounge,51,1155,40700,1,41.90322113,12.49565029,8750,lounge51,6,26.59971786,2,,,,,
1213,lounge,51,670,29000,1,45.40507126,9.927339554,9900,lounge51,6,155.4664822,2,,,,,
1214,lounge,51,1186,14500,1,41.90322113,12.49565029,10990,lounge51,6,26.59971786,2,,,,,
1215,pop,51,790,42259,1,40.87142944,14.43896008,8300,pop51,3,179.4620779,2,,,,,
1216,lounge,51,670,5140,1,44.90724182,8.611559868,9500,lounge51,6,155.1037603,2,,,,,
1217,lounge,51,3653,122649,1,44.64313126,10.9340601,5300,lounge51,6,26.89429784,2,,,,,
1218,lounge,51,3227,54877,1,45.53659058,10.23204041,9900,lounge51,6,26.94215775,2,,,,,
1219,lounge,51,882,25000,1,44.90724182,8.611559868,8900,lounge51,6,197.5037603,2,,,,,
1220,lounge,51,3074,98000,1,45.60689163,9.306619644,6500,lounge51,6,26.72837782,2,,,,,
1221,lounge,51,2101,46000,1,43.56518173,11.17848015,9200,lounge51,6,26.68591547,2,,,,,
1222,lounge,51,821,15546,1,41.90322113,12.49565029,9500,lounge51,6,185.4797743,2,,,,,
1223,pop,51,1278,41000,1,40.74824142,14.52834988,7799,pop51,3,26.81914783,2,,,,,
1224,lounge,51,640,33007,1,41.10787964,14.20880985,9700,lounge51,6,149.4633379,2,,,,,
1225,pop,51,517,23000,1,45.06967926,7.704919815,10990,pop51,3,124.3549198,2,,,,,
1226,pop,51,2282,85000,1,45.6835289,11.95294952,8400,pop51,3,27.40911961,2,,,,,
1227,lounge,51,366,11500,1,44.51242828,11.12837982,10400,lounge51,6,94.72816162,2,,,,,
1228,pop,51,366,19455,1,45.51256943,10.32901001,9500,pop51,3,94.76831589,2,,,,,
1229,lounge,51,397,15999,1,45.36685944,10.21848011,9999,lounge51,6,100.9170679,2,,,,,
1230,lounge,51,3135,89000,1,46.16872025,12.70748997,6900,lounge51,6,27.71905256,2,,,,,
1231,lounge,51,2162,78817,1,45.92216873,12.36149979,8500,lounge51,6,27.57091713,2,,,,,
1232,lounge,51,2861,47016,1,45.53659058,10.23204041,7900,lounge51,6,26.94215775,2,,,,,
1233,lounge,51,790,18700,1,41.57223892,13.33368969,9900,lounge51,6,179.3811857,2,,,,,
1234,lounge,51,1370,55600,1,40.33591843,15.33714008,9300,lounge51,6,26.91826463,2,,,,,
1235,lounge,51,790,40000,1,45.58409119,9.270959854,9900,lounge51,6,179.3710102,2,,,,,
1236,lounge,51,1613,45000,1,44.29430008,9.674440384,8800,lounge51,6,26.49218512,2,,,,,
1237,lounge,51,2162,66900,1,45.67483902,9.687859535,8500,lounge51,6,26.84067464,2,,,,,
1238,lounge,51,701,31331,1,41.10787964,14.20880985,9700,lounge51,6,161.6633379,2,,,,,
1239,lounge,51,456,14900,1,45.71659088,9.708080292,10400,lounge51,6,112.6849342,2,,,,,
1240,pop,51,4383,107600,1,44.63998032,8.64468956,3950,pop51,3,26.32116747,2,,,,,
1241,sport,51,3623,185000,1,45.02709961,12.22085953,4400,sport51,5,27.31198979,3,,,,,
1242,lounge,51,1917,53182,1,45.62813187,9.045459747,7900,lounge51,6,26.6683979,2,,,,,
1243,lounge,51,731,9600,1,40.66714096,16.60445023,10500,lounge51,6,168.0543182,2,,,,,
1244,lounge,51,640,39414,1,41.10787964,14.20880985,8900,lounge51,6,149.4633379,2,,,,,
1245,pop,51,366,5870,1,41.08335114,16.77858925,10999,pop51,3,95.17238808,2,,,,,
1246,lounge,51,1858,94752,1,45.53659058,10.23204041,7900,lounge51,6,26.94215775,2,,,,,
1247,lounge,51,790,18300,1,41.57223892,13.33368969,9980,lounge51,6,179.3811857,2,,,,,
1248,pop,51,3500,105026,1,40.3579483,18.16801071,5490,pop51,3,27.63148975,2,,,,,
1249,pop,51,1858,108650,1,45.67927933,9.237190247,6790,pop51,3,26.72911739,2,,,,,
1250,lounge,51,397,13988,1,45.70724869,11.4776001,10500,lounge51,6,101.2369698,2,,,,,
1251,lounge,51,762,20000,1,41.90322113,12.49565029,8990,lounge51,6,173.6797743,2,,,,,
1252,lounge,51,640,41810,1,41.10787964,14.20880985,9700,lounge51,6,149.4633379,2,,,,,
1253,pop,51,3347,85500,1,45.66635895,12.24188995,5699,pop51,3,27.47706223,2,,,,,
1254,sport,73,4108,129000,1,45.16025162,9.137539864,4000,sport73,5,32.07444787,3,,,,,
1255,lounge,51,2527,92956,1,41.31988907,16.2791996,7300,lounge51,6,27.39977217,2,,,,,
1256,lounge,51,425,15380,1,45.06967926,7.704919815,10500,lounge51,6,105.9549198,2,,,,,
1257,lounge,51,1035,45000,1,41.90322113,12.49565029,10500,lounge51,6,26.59971786,2,,,,,
1258,lounge,51,640,28548,1,41.10787964,14.20880985,9400,lounge51,6,149.4633379,2,,,,,
1259,pop,51,366,5870,1,41.90322113,12.49565029,10999,pop51,3,94.47977428,2,,,,,
1260,lounge,51,1066,70458,1,45.53659058,10.23204041,8900,lounge51,6,26.94215775,2,,,,,
1261,lounge,51,3774,106000,2,42.34614944,14.40161037,6300,lounge51,6,27.43693995,2,,,,,
1262,lounge,51,3013,76000,2,40.41302109,16.69087029,6900,lounge51,6,27.52597285,2,,,,,
1263,lounge,51,762,18000,2,45.58409119,9.270959854,9900,lounge51,6,173.9710102,2,,,,,
1264,lounge,51,762,18157,1,40.83581161,14.50440979,9590,lounge51,6,173.8680443,2,,,,,
1265,lounge,51,701,24000,1,41.90322113,12.49565029,8990,lounge51,6,161.4797743,2,,,,,
1266,lounge,51,640,30323,1,41.10787964,14.20880985,9700,lounge51,6,149.4633379,2,,,,,
1267,pop,51,3347,85500,1,41.08335114,16.77858925,5699,pop51,3,27.4654851,2,,,,,
1268,sport,51,3288,145000,2,42.94897842,13.87775993,4500,sport51,5,27.45668459,3,,,,,
1269,lounge,51,397,19600,2,44.51242828,11.12837982,10900,lounge51,6,101.1281616,2,,,,,
1270,lounge,51,4108,134000,2,45.1778717,7.644120216,5550,lounge51,6,26.45549798,2,,,,,
1271,lounge,51,1035,45000,2,41.90322113,12.49565029,10500,lounge51,6,26.84971786,2,,,,,
1272,lounge,51,701,25656,2,41.10787964,14.20880985,9400,lounge51,6,161.8633379,2,,,,,
1273,pop,51,366,5870,2,45.66635895,12.24188995,10999,pop51,3,95.38164978,2,,,,,
1274,lounge,51,1066,68597,2,45.53659058,10.23204041,8900,lounge51,6,27.19215775,2,,,,,
1275,lounge,51,762,37447,2,42.09685898,11.78981018,9990,lounge51,6,173.7773338,2,,,,,
1276,pop,51,3743,129000,2,43.25925064,13.01226044,5300,pop51,3,27.31787777,2,,,,,
1277,lounge,51,762,20000,2,45.58409119,9.270959854,9900,lounge51,6,173.9710102,2,,,,,
1278,pop,51,821,13000,1,45.3956604,9.638270378,9900,pop51,3,185.6067862,2,,,,,
1279,lounge,51,762,10100,1,41.90322113,12.49565029,9900,lounge51,6,173.6797743,2,,,,,
1280,lounge,51,640,32061,1,41.10787964,14.20880985,9700,lounge51,6,149.4633379,2,,,,,
1281,pop,51,3347,85500,1,41.90322113,12.49565029,5699,pop51,3,26.59971786,2,,,,,
1282,lounge,51,790,38510,1,41.90322113,12.49565029,10300,lounge51,6,179.2797743,2,,,,,
1283,lounge,51,3288,84318,1,43.78237152,11.25498962,6450,lounge51,6,26.75934029,2,,,,,
1284,lounge,51,670,25571,1,41.10787964,14.20880985,9400,lounge51,6,155.4633379,2,,,,,
1285,lounge,51,670,42260,1,41.10787964,14.20880985,9400,lounge51,6,155.4633379,2,,,,,
1286,pop,51,366,5870,1,43.78237152,11.25498962,10999,pop51,3,94.60747223,2,,,,,
1287,lounge,51,1066,70055,1,45.53659058,10.23204041,8900,lounge51,6,26.94215775,2,,,,,
1288,lounge,51,366,9248,1,41.90322113,12.49565029,10000,lounge51,6,94.47977428,2,,,,,
1289,lounge,51,1552,36500,1,44.38822174,7.54832983,9900,lounge51,6,25.98413789,2,,,,,
1290,lounge,51,790,15000,1,45.58409119,9.270959854,9900,lounge51,6,179.3710102,2,,,,,
1291,lounge,51,3927,98137,1,44.11185837,9.958860397,5500,lounge51,6,26.51767969,2,,,,,
1292,lounge,51,1186,34000,1,40.81591034,14.57960033,8499,lounge51,6,26.84887767,2,,,,,
1293,lounge,51,701,28438,1,41.10787964,14.20880985,9700,lounge51,6,161.6633379,2,,,,,
1294,lounge,51,731,22125,1,40.87142944,14.43896008,9950,lounge51,6,167.6620779,2,,,,,
1295,lounge,51,852,30000,1,45.38516998,12.00809002,9800,lounge51,6,192.278652,2,,,,,
1296,sport,51,1858,65000,1,40.63722992,15.7992897,10490,sport51,5,27.10912991,3,,,,,
1297,lounge,51,397,12917,1,39.29122162,16.25251389,9690,lounge51,6,100.9087471,2,,,,,
1298,lounge,51,670,32129,1,41.10787964,14.20880985,9400,lounge51,6,155.4633379,2,,,,,
1299,lounge,51,640,32970,1,41.10787964,14.20880985,9400,lounge51,6,149.4633379,2,,,,,
1300,lounge,51,1917,89000,1,45.06967926,7.704919815,8500,lounge51,6,26.19364977,2,,,,,
1301,lounge,51,1066,77020,1,45.53659058,10.23204041,8900,lounge51,6,26.94215775,2,,,,,
1302,lounge,51,366,9248,1,45.43830109,10.99170017,10000,lounge51,6,94.88600025,2,,,,,
1303,lounge,51,762,18000,1,46.13788986,11.11398983,10450,lounge51,6,174.2503759,2,,,,,
1304,lounge,51,790,22000,1,45.58409119,9.270959854,9900,lounge51,6,179.3710102,2,,,,,
1305,pop,51,366,16600,1,46.17649841,9.903670311,10200,pop51,3,94.81603374,2,,,,,
1306,lounge,51,1461,39500,3,45.92216873,12.36149979,9800,lounge51,6,28.07091713,2,,,,,
1307,lounge,51,670,14475,3,41.10787964,14.20880985,9700,lounge51,6,155.8633379,2,,,,,
1308,lounge,51,1400,58684,3,45.68825912,8.731450081,8900,lounge51,6,27.1049273,2,,,,,
1309,lounge,51,4018,35473,1,45.77568817,8.855879784,6799,lounge51,6,26.65789199,2,,,,,
1310,lounge,51,790,37000,1,45.43830109,10.99170017,8990,lounge51,6,179.6860003,2,,,,,
1311,lounge,51,1127,29500,1,43.89019012,10.33331966,9700,lounge51,6,26.55587745,2,,,,,
1312,lounge,51,701,34031,1,41.10787964,14.20880985,9400,lounge51,6,161.6633379,2,,,,,
1313,lounge,51,670,32867,1,41.10787964,14.20880985,9400,lounge51,6,155.4633379,2,,,,,
1314,pop,51,2922,120000,1,41.99634933,12.72344017,7950,pop51,3,26.67994738,2,,,,,
1315,lounge,51,1066,73589,1,45.53659058,10.23204041,8900,lounge51,6,26.94215775,2,,,,,
1316,lounge,51,578,32057,1,41.90322113,12.49565029,9600,lounge51,6,136.8797743,2,,,,,
1317,lounge,51,366,13105,1,45.74074173,12.23266983,10950,lounge51,6,95.19468231,2,,,,,
1318,lounge,51,701,25692,1,45.43878937,10.76424026,10300,lounge51,6,161.8406059,2,,,,,
1319,lounge,51,2496,85598,1,45.61143875,8.901260376,7400,lounge51,6,26.62817478,2,,,,,
1320,lounge,51,731,20025,1,41.68928146,13.25494003,9900,lounge51,6,167.5888443,2,,,,,
1321,lounge,51,670,39470,1,41.10787964,14.20880985,10900,lounge51,6,155.4633379,2,,,,,
1322,lounge,51,640,31277,1,41.90322113,12.49565029,9500,lounge51,6,149.2797743,2,,,,,
1323,sport,74,3896,157000,2,45.16540909,10.79242039,4900,sport74,5,32.98945737,3,,,,,
1324,sport,51,3835,83000,2,45.82658005,10.09716988,5900,sport51,5,27.23093748,3,,,,,
1325,lounge,51,640,33626,2,41.10787964,14.20880985,9400,lounge51,6,149.6633379,2,,,,,
1326,lounge,51,670,32213,2,41.10787964,14.20880985,8900,lounge51,6,155.6633379,2,,,,,
1327,pop,51,3927,156000,2,41.99634933,12.72344017,4500,pop51,3,26.92994738,2,,,,,
1328,lounge,62,3197,72247,1,45.53659058,10.23204041,7500,lounge62,6,29.69215775,2,,,,,
1329,lounge,51,578,32057,1,45.43830109,10.99170017,9600,lounge51,6,137.2860003,2,,,,,
1330,pop,51,3500,160000,1,46.13788986,11.11398983,6250,pop51,3,27.31296992,2,,,,,
1331,lounge,51,4627,171150,1,45.83068848,12.03334045,2900,lounge51,6,27.46600723,2,,,,,
1332,lounge,51,1583,97000,1,45.3956604,9.638270378,8700,lounge51,6,26.75848269,2,,,,,
1333,sport,51,701,39162,1,45.5712204,9.159139633,9780,sport51,5,161.546072,3,,,,,
1334,pop,51,1858,69683,1,41.90322113,12.49565029,8500,pop51,3,26.59971786,2,,,,,
1335,lounge,51,397,15728,1,41.83264923,12.75259972,9970,lounge51,6,100.7170498,2,,,,,
1336,lounge,51,366,12950,1,44.51242828,11.12837982,10400,lounge51,6,94.72816162,2,,,,,
1337,lounge,51,2251,32000,1,45.82658005,10.09716988,8600,lounge51,6,26.98093748,2,,,,,
1338,lounge,51,640,35711,1,41.10787964,14.20880985,9400,lounge51,6,149.4633379,2,,,,,
1339,lounge,51,670,35872,1,41.10787964,14.20880985,9400,lounge51,6,155.4633379,2,,,,,
1340,lounge,51,4139,123105,2,45.65016174,9.205189705,4500,lounge51,6,26.96383786,2,,,,,
1341,lounge,51,1066,76391,2,45.53659058,10.23204041,8900,lounge51,6,27.19215775,2,,,,,
1342,pop,51,1400,57662,1,45.46796036,9.181779861,7800,pop51,3,26.66243506,2,,,,,
1343,lounge,62,2496,80000,1,46.79561234,11.93916416,7400,lounge62,6,30.43369413,2,,,,,
1344,lounge,51,548,9700,1,41.77008057,12.22710991,10900,lounge51,6,130.7994381,2,,,,,
1345,lounge,51,762,33435,1,41.10787964,14.20880985,10900,lounge51,6,173.8633379,2,,,,,
1346,pop,51,1613,62000,1,45.67181015,9.609210014,7800,pop51,3,26.82025504,2,,,,,
1347,lounge,51,790,21600,1,41.90322113,12.49565029,8750,lounge51,6,179.2797743,2,,,,,
1348,lounge,51,1278,69140,1,41.90322113,12.49565029,8700,lounge51,6,26.59971786,2,,,,,
1349,lounge,51,397,16653,1,41.83264923,12.75259972,9970,lounge51,6,100.7170498,2,,,,,
1350,pop,51,366,14730,1,44.51242828,11.12837982,9500,pop51,3,94.72816162,2,,,,,
1351,pop,51,1186,58000,1,44.79853058,10.34022045,8900,pop51,3,26.78468776,2,,,,,
1352,lounge,51,701,34120,1,41.10787964,14.20880985,9400,lounge51,6,161.6633379,2,,,,,
1353,lounge,51,640,33767,1,41.10787964,14.20880985,9400,lounge51,6,149.4633379,2,,,,,
1354,pop,51,1858,57500,1,45.76697922,11.73840046,7500,pop51,3,27.37634492,2,,,,,
1355,lounge,51,1066,71107,1,45.53659058,10.23204041,8900,lounge51,6,26.94215775,2,,,,,
1356,lounge,51,701,36500,1,44.33240128,8.515649796,10990,lounge51,6,161.1696102,2,,,,,
1357,lounge,51,3288,61973,1,45.43811035,12.31814957,7950,lounge51,6,27.43906498,2,,,,,
1358,lounge,73,2496,69000,1,45.50944901,9.088700294,6800,lounge73,6,32.14953733,2,,,,,
1359,lounge,51,762,29378,1,41.10787964,14.20880985,10900,lounge51,6,173.8633379,2,,,,,
1360,pop,51,366,19637,1,45.43811035,12.31814957,9800,pop51,3,95.15125198,2,,,,,
1361,lounge,51,790,22610,1,41.90322113,12.49565029,8000,lounge51,6,179.2797743,2,,,,,
1362,pop,51,3227,73000,1,38.12207031,13.36112022,7490,pop51,3,25.87079763,2,,,,,
1363,lounge,51,397,12575,1,41.83264923,12.75259972,9970,lounge51,6,100.7170498,2,,,,,
1364,pop,51,1127,68523,1,45.5712204,9.159139633,8250,pop51,3,26.68259001,2,,,,,
1365,lounge,51,2466,78000,1,43.46353912,11.87765026,7900,lounge51,6,26.83529735,2,,,,,
1366,lounge,51,609,32733,1,41.10787964,14.20880985,9400,lounge51,6,143.2633379,2,,,,,
1367,lounge,51,640,39328,1,41.10787964,14.20880985,9400,lounge51,6,149.4633379,2,,,,,
1368,lounge,51,3835,123892,1,45.35438919,11.86925983,6500,lounge51,6,27.30591226,2,,,,,
1369,lounge,51,1066,72076,1,45.53659058,10.23204041,8900,lounge51,6,26.94215775,2,,,,,
1370,lounge,51,701,36500,1,44.33240128,8.515649796,9990,lounge51,6,161.1696102,2,,,,,
1371,lounge,51,762,16000,1,41.90322113,12.49565029,8990,lounge51,6,173.6797743,2,,,,,
1372,lounge,51,4230,130000,1,40.53305054,17.58444977,5100,lounge51,6,27.52937508,2,,,,,
1373,lounge,51,701,29506,1,46.21461105,13.21988964,10700,lounge51,6,162.4869001,2,,,,,
1374,lounge,51,762,36993,1,45.5712204,9.159139633,8980,lounge51,6,173.746072,2,,,,,
1375,lounge,51,790,24620,1,41.90322113,12.49565029,8000,lounge51,6,179.2797743,2,,,,,
1376,lounge,51,425,19046,1,45.6835289,11.95294952,10500,lounge51,6,106.9272957,2,,,,,
1377,pop,51,3227,48000,1,45.07133102,7.515940189,8500,pop51,3,26.1468178,2,,,,,
1378,pop,51,1155,65235,1,45.5712204,9.159139633,8250,pop51,3,26.68259001,2,,,,,
1379,lounge,51,3592,80000,1,43.46353912,11.87765026,6500,lounge51,6,26.83529735,2,,,,,
1380,lounge,51,640,37891,1,41.10787964,14.20880985,9400,lounge51,6,149.4633379,2,,,,,
1381,lounge,51,670,38507,1,41.10787964,14.20880985,9400,lounge51,6,155.4633379,2,,,,,
1382,lounge,51,3988,115557,1,41.90322113,12.49565029,4900,lounge51,6,26.59971786,2,,,,,
1383,lounge,51,1066,69873,1,45.53659058,10.23204041,8900,lounge51,6,26.94215775,2,,,,,
1384,lounge,51,762,38300,1,44.33240128,8.515649796,10600,lounge51,6,173.3696102,2,,,,,
1385,lounge,51,1308,27471,1,41.90322113,12.49565029,10500,lounge51,6,26.59971786,2,,,,,
1386,pop,51,3653,52000,1,44.64313126,10.9340601,9500,pop51,3,26.89429784,2,,,,,
